=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.03.01 15:24:02 =~=~=~=~=~=~=~=~=~=~=~=
Inicia captura
171	-0.52	-0.03	0.86	24.90	-258.85	10.25
172	-0.62	-0.12	0.85	24.17	-258.67	18.31
173	-0.62	-0.07	0.83	14.71	-253.05	29.54
174	-0.63	-0.03	0.79	5.31	-245.18	36.25
175	-0.64	-0.04	0.75	-0.67	-237.49	40.16
176	-0.66	-0.01	0.70	-4.82	-230.71	40.47
177	-0.71	-0.01	0.65	-7.87	-223.69	37.84
178	-0.73	0.02	0.64	-9.46	-215.27	36.44
179	-0.75	0.02	0.61	-6.29	-209.47	35.77
180	-0.79	0.00	0.57	-0.92	-206.12	37.05
181	-0.81	-0.02	0.57	4.70	-202.70	43.27
182	-0.83	-0.04	0.55	8.30	-199.52	49.62
183	-0.84	-0.05	0.51	10.01	-198.12	53.34
184	-0.80	0.04	0.49	11.23	-197.27	57.74
185	-0.82	0.09	0.47	16.42	-196.11	62.01
186	-0.87	0.12	0.47	25.15	-196.04	64.39
187	-0.91	0.01	0.42	34.85	-191.96	67.32
188	-0.93	0.06	0.39	43.58	-195.86	62.99
189	-1.00	-0.24	0.39	51.33	-195.25	68.73
190	-1.00	-0.13	0.33	41.63	-187.32	50.05
191	-1.01	-0.04	0.30	27.40	-173.58	56.40
192	-0.99	-0.01	0.25	25.21	-161.13	58.41
193	-0.95	-0.08	0.23	25.39	-151.73	55.24
194	-0.93	-0.11	0.21	25.21	-146.55	56.58
195	-0.94	-0.13	0.17	25.39	-143.13	59.27
196	-0.95	-0.11	0.17	23.80	-139.16	60.91
197	-0.97	-0.07	0.13	24.23	-133.54	60.73
198	-0.99	-0.10	0.12	28.20	-127.50	59.14
199	-1.01	-0.16	0.10	30.64	-118.23	58.41
200	-1.03	-0.25	0.07	26.12	-107.12	57.68
201	-1.02	-0.22	0.06	15.08	-95.70	55.54
202	-1.01	-0.19	0.04	7.20	-85.21	50.90
203	-1.01	-0.20	0.01	6.84	-76.97	46.88
204	-1.01	-0.22	0.00	8.18	-67.93	42.97
205	-1.00	-0.27	-0.02	8.67	-58.72	38.21
206	-1.00	-0.30	-0.03	5.74	-50.42	32.71
207	-1.01	-0.28	-0.03	0.61	-41.50	27.10
208	-1.03	-0.28	-0.05	-2.56	-32.59	21.73
209	-1.03	-0.27	-0.06	-5.07	-21.42	15.99
210	-1.02	-0.25	-0.06	-5.80	-9.83	10.38
211	-1.02	-0.26	-0.07	-5.00	0.92	5.62
212	-1.01	-0.26	-0.06	-6.16	12.21	1.83
213	-1.00	-0.25	-0.06	-6.90	23.86	-1.04
214	-1.00	-0.25	-0.05	-6.59	35.28	-4.15
215	-1.00	-0.25	-0.06	-5.31	47.12	-8.24
216	-1.00	-0.27	-0.06	-3.91	60.42	-13.06
217	-0.99	-0.29	-0.05	-5.49	73.97	-19.65
218	-0.99	-0.30	-0.04	-10.56	86.49	-26.18
219	-0.98	-0.31	-0.02	-17.94	97.35	-31.92
220	-1.02	-0.30	0.00	-27.59	106.38	-35.34
221	-1.07	-0.27	0.04	-36.74	117.49	-36.19
222	-1.08	-0.20	0.07	-39.25	128.91	-29.66
223	-1.17	-0.16	0.10	-33.69	141.78	-21.79
224	-1.24	-0.18	0.13	-27.65	160.16	-24.41
225	-1.20	-0.02	0.19	-22.89	187.68	-31.25
226	-1.17	-0.01	0.22	-8.24	210.02	-23.99
227	-1.13	-0.12	0.23	9.40	231.57	-25.21
228	-1.00	-0.26	0.17	16.11	251.53	-36.93
229	-0.85	-0.36	0.19	8.97	266.91	-45.59
230	-0.75	-0.49	0.25	-8.85	272.22	-52.25
231	-0.73	-0.56	0.34	-33.20	269.10	-56.03
232	-0.76	-0.46	0.38	-61.16	263.06	-59.39
233	-0.81	-0.34	0.44	-85.08	259.40	-64.09
234	-0.86	-0.14	0.48	-96.07	260.44	-66.65
235	-0.83	0.03	0.56	-90.58	264.53	-63.11
236	-0.78	0.16	0.61	-68.91	274.05	-56.82
237	-0.68	0.21	0.63	-36.13	282.65	-48.16
238	-0.57	0.19	0.67	-2.01	287.41	-38.94
239	-0.49	0.16	0.70	28.87	289.79	-34.30
240	-0.41	0.09	0.70	55.48	290.34	-32.78
241	-0.34	-0.10	0.68	72.14	288.15	-31.98
242	-0.32	-0.24	0.71	69.70	282.23	-32.71
243	-0.30	-0.31	0.74	51.88	270.81	-34.79
244	-0.28	-0.34	0.78	27.65	255.07	-36.07
245	-0.32	-0.28	0.85	0.92	238.04	-32.71
246	-0.29	-0.18	0.88	-22.52	220.52	-23.38
247	-0.26	-0.08	0.92	-39.31	204.96	-13.67
248	-0.22	0.08	0.98	-47.24	192.93	-7.08
249	-0.10	0.23	1.03	-42.30	182.92	-5.49
250	-0.06	0.30	1.07	-24.35	169.07	-11.29
251	-0.03	0.26	1.11	2.01	153.93	-19.29
252	-0.05	0.13	1.12	29.30	138.31	-25.39
253	-0.04	-0.02	1.12	49.62	124.21	-30.64
254	-0.11	-0.14	1.11	58.47	108.95	-36.74
255	-0.08	-0.21	1.10	56.46	97.96	-36.87
256	-0.08	-0.22	1.10	47.18	83.62	-34.55
257	-0.07	-0.22	1.11	34.91	70.37	-26.55
258	-0.07	-0.20	1.11	20.81	60.42	-17.88
259	-0.03	-0.17	1.10	6.41	53.10	-10.99
260	-0.03	-0.12	1.11	-6.71	47.91	-7.08
261	0.01	-0.04	1.15	-17.15	47.06	-5.43
262	0.14	0.08	1.20	-23.38	43.64	-6.53
263	0.21	0.11	1.25	-19.35	31.74	-9.34
264	0.20	0.12	1.25	-7.75	13.43	-11.60
265	0.09	0.03	1.23	7.02	-1.53	-13.67
266	-0.02	-0.08	1.19	17.33	-9.09	-14.65
267	-0.01	-0.04	1.15	15.56	-3.72	-18.80
268	0.06	-0.07	1.10	10.93	5.25	-5.07
269	-0.08	-0.12	1.07	6.59	9.83	-12.21
270	0.00	-0.07	1.04	-4.03	17.03	-18.37
271	0.02	-0.03	1.03	-11.72	19.17	-14.40
272	-0.01	-0.02	1.02	-13.61	16.30	-7.51
273	-0.02	-0.02	1.02	-13.12	13.00	-3.48
274	-0.02	-0.01	1.01	-11.35	10.38	1.22
275	-0.00	0.01	1.01	-7.02	6.53	5.55
276	-0.04	-0.01	1.00	-0.92	0.06	6.47
277	-0.04	-0.02	0.99	3.78	-1.83	7.14
278	-0.04	-0.03	0.98	7.08	-3.72	7.63
279	-0.06	-0.05	0.98	9.64	-4.88	7.51
280	-0.07	-0.05	0.99	9.95	-4.58	6.47
281	-0.08	-0.05	1.00	9.40	-3.11	4.70
282	-0.08	-0.06	1.01	8.67	-0.55	3.36
283	-0.07	-0.06	1.02	7.81	2.20	2.93
284	-0.06	-0.08	1.04	6.53	3.85	3.30
285	-0.04	-0.08	1.05	4.76	3.97	4.76
286	-0.01	-0.08	1.06	2.01	1.22	6.23
287	-0.01	-0.09	1.07	-0.85	-4.58	7.26
288	0.00	-0.08	1.09	-4.46	-12.70	8.12
289	0.02	-0.10	1.10	-8.85	-22.58	7.32
290	0.03	-0.11	1.08	-15.50	-32.04	6.90
291	0.04	-0.07	1.11	-25.57	-41.32	5.62
292	0.10	-0.04	1.12	-35.22	-56.03	4.64
293	0.10	0.01	1.13	-40.71	-76.54	2.81
294	0.07	0.04	1.14	-42.05	-100.52	0.37
295	0.05	0.06	1.16	-40.47	-125.85	-0.98
296	0.02	0.06	1.14	-35.64	-150.57	-1.95
297	-0.01	-0.02	1.09	-30.58	-172.85	-2.14
298	-0.07	-0.07	1.05	-32.59	-191.16	-0.37
299	-0.10	-0.05	1.03	-42.60	-206.60	0.24
300	-0.14	0.02	1.03	-52.80	-222.66	-2.87
301	-0.18	0.09	1.02	-55.48	-239.99	-7.26
302	-0.27	0.10	1.00	-47.06	-256.71	-10.01
303	-0.40	0.06	0.97	-34.12	-268.01	-8.12
304	-0.46	0.02	0.93	-22.46	-272.89	-1.59
305	-0.51	-0.03	0.88	-15.14	-273.86	6.59
306	-0.53	-0.05	0.83	-13.24	-272.09	13.12
307	-0.58	-0.03	0.83	-15.50	-270.02	18.49
308	-0.61	0.01	0.80	-17.46	-265.26	23.99
309	-0.67	0.04	0.75	-17.46	-257.20	27.53
310	-0.70	0.09	0.72	-14.83	-247.38	29.54
311	-0.75	0.09	0.70	-7.39	-238.28	31.37
312	-0.80	0.05	0.66	2.69	-229.92	33.45
313	-0.86	0.02	0.62	10.31	-221.31	37.60
314	-0.86	-0.00	0.57	12.82	-209.78	42.66
315	-0.82	-0.02	0.54	12.02	-199.22	47.85
316	-0.83	0.05	0.54	9.83	-189.76	52.19
317	-0.81	0.12	0.53	10.44	-183.04	55.30
318	-0.88	0.08	0.48	17.33	-176.15	59.33
319	-0.85	0.13	0.44	27.40	-174.01	56.27
320	-0.91	-0.05	0.40	37.84	-173.28	62.56
321	-0.92	-0.11	0.37	34.06	-155.94	72.20
322	-0.88	-0.04	0.35	22.58	-144.10	66.77
323	-0.85	0.02	0.34	16.66	-140.08	68.60
324	-0.96	-0.06	0.37	18.80	-137.45	66.22
325	-0.83	0.14	0.31	25.02	-151.06	44.62
326	-0.98	-0.03	0.29	40.59	-151.67	60.91
327	-0.98	-0.07	0.25	47.67	-148.25	61.34
328	-0.96	-0.12	0.23	44.43	-142.27	63.17
329	-0.96	-0.13	0.22	40.41	-136.72	65.19
330	-0.96	-0.12	0.18	36.99	-133.73	63.29
331	-0.96	-0.11	0.16	34.91	-133.12	59.51
332	-1.00	-0.16	0.16	34.79	-131.53	55.05
333	-1.02	-0.17	0.13	32.71	-127.38	51.94
334	-1.00	-0.20	0.09	29.05	-120.30	49.38
335	-0.97	-0.19	0.08	24.66	-113.04	46.14
336	-0.96	-0.22	0.06	21.30	-108.70	42.72
337	-0.96	-0.25	0.03	18.19	-106.02	40.47
338	-0.99	-0.25	0.01	13.12	-101.50	41.02
339	-1.01	-0.25	-0.01	8.00	-94.24	41.44
340	-1.01	-0.24	-0.01	2.81	-85.82	39.92
341	-1.01	-0.23	-0.03	0.06	-77.88	37.41
342	-1.00	-0.22	-0.05	1.46	-69.27	35.64
343	-0.99	-0.24	-0.06	5.49	-62.56	34.06
344	-0.97	-0.29	-0.06	7.81	-57.07	31.19
345	-0.97	-0.32	-0.08	5.98	-52.55	28.81
346	-0.96	-0.30	-0.09	1.46	-47.36	26.61
347	-0.95	-0.29	-0.11	-2.56	-41.87	23.01
348	-0.95	-0.27	-0.12	-3.85	-37.23	18.49
349	-0.97	-0.28	-0.13	-3.54	-31.74	15.38
350	-0.99	-0.29	-0.14	-3.48	-24.29	13.43
351	-1.01	-0.30	-0.15	-4.09	-14.10	11.72
352	-1.02	-0.27	-0.15	-4.52	-1.53	10.44
353	-1.01	-0.27	-0.14	-2.99	12.70	6.16
354	-0.98	-0.26	-0.15	0.61	25.33	-1.04
355	-0.96	-0.25	-0.15	6.23	34.91	-6.84
356	-0.95	-0.28	-0.14	11.41	43.21	-13.18
357	-0.98	-0.31	-0.14	13.55	51.27	-18.37
358	-1.01	-0.31	-0.12	12.08	61.40	-22.64
359	-1.05	-0.31	-0.12	8.61	74.77	-26.25
360	-1.09	-0.33	-0.10	2.62	91.00	-30.03
361	-1.13	-0.38	-0.08	-6.96	110.41	-33.08
362	-1.14	-0.40	-0.06	-22.22	132.32	-33.51
363	-1.12	-0.37	-0.03	-39.49	155.33	-31.86
364	-1.06	-0.28	0.01	-52.19	175.35	-30.15
365	-0.98	-0.15	0.04	-54.14	189.51	-28.08
366	-0.95	-0.09	0.10	-44.31	195.98	-25.70
367	-0.93	0.03	0.15	-25.88	198.06	-20.94
368	-0.99	0.10	0.23	0.55	199.10	-14.53
369	-1.12	-0.04	0.27	30.70	203.67	-11.29
370	-1.11	-0.11	0.26	52.55	213.93	-8.73
371	-1.04	-0.33	0.25	62.38	224.30	-4.46
372	-0.99	-0.51	0.27	50.90	237.12	-13.18
373	-0.94	-0.50	0.34	21.00	247.80	-23.99
374	-0.89	-0.46	0.36	-9.64	256.10	-25.88
375	-0.86	-0.41	0.39	-34.61	260.07	-26.55
376	-0.80	-0.35	0.40	-54.50	267.15	-28.50
377	-0.66	-0.14	0.47	-67.20	274.48	-33.02
378	-0.58	0.02	0.56	-61.95	273.62	-42.72
379	-0.58	0.03	0.63	-37.90	268.37	-54.87
380	-0.58	0.03	0.66	-7.02	261.23	-61.46
381	-0.59	-0.04	0.69	21.97	255.25	-62.62
382	-0.61	-0.12	0.72	45.17	250.49	-57.98
383	-0.61	-0.21	0.72	58.78	248.23	-49.32
384	-0.58	-0.28	0.74	60.06	248.41	-39.92
385	-0.56	-0.31	0.78	51.03	248.66	-29.30
386	-0.53	-0.35	0.79	34.42	248.60	-18.86
387	-0.46	-0.32	0.80	12.82	248.90	-8.54
388	-0.43	-0.29	0.81	-9.46	248.90	-1.53
389	-0.36	-0.23	0.79	-30.46	248.35	5.55
390	-0.23	-0.12	0.83	-48.28	246.52	11.60
391	-0.18	0.10	0.91	-53.77	239.81	8.48
392	-0.12	0.16	0.94	-40.65	227.17	0.79
393	-0.10	0.05	0.95	-19.23	212.16	-2.81
394	-0.12	-0.04	0.99	-4.58	197.08	-3.05
395	-0.11	-0.09	1.03	1.71	181.40	-3.54
396	-0.08	-0.09	1.06	3.36	166.08	-3.78
397	-0.08	-0.13	1.06	5.19	149.90	-2.62
398	-0.04	-0.14	1.07	4.70	134.40	2.32
399	-0.02	-0.13	1.09	1.46	118.90	6.77
400	0.04	-0.13	1.09	-4.64	107.54	9.16
401	0.06	-0.09	1.10	-11.23	93.26	6.35
402	0.08	-0.02	1.14	-13.37	75.07	-0.24
403	0.08	0.02	1.16	-6.90	55.60	-7.08
404	0.04	-0.02	1.15	6.59	39.25	-13.98
405	-0.00	-0.08	1.14	18.68	29.30	-18.43
406	-0.03	-0.13	1.13	25.88	24.90	-19.10
407	-0.02	-0.18	1.12	28.99	24.90	-16.60
408	-0.01	-0.21	1.11	29.24	26.61	-14.28
409	0.02	-0.20	1.09	26.98	28.32	-11.90
410	-0.16	-0.36	1.07	21.55	31.68	-15.99
411	0.07	-0.11	1.09	8.97	40.59	-14.34
412	0.06	-0.21	1.05	6.41	43.64	-2.56
413	-0.01	-0.22	1.05	3.72	37.78	-16.78
414	0.03	-0.20	1.04	-4.21	35.83	-22.58
415	0.05	-0.15	1.04	-10.31	31.37	-16.17
416	0.03	-0.12	1.05	-12.21	25.94	-8.73
417	0.05	-0.09	1.05	-11.41	22.83	-3.23
418	0.04	-0.07	1.05	-8.36	22.46	0.31
419	0.05	-0.10	1.03	-4.03	24.48	1.53
420	0.08	-0.11	1.01	-2.81	26.18	1.34
421	0.12	-0.06	1.02	-4.33	24.05	1.53
422	0.14	-0.01	1.04	-4.27	14.53	0.31
423	0.13	-0.01	1.05	0.18	0.85	-1.89
424	0.09	-0.06	1.05	4.70	-10.56	-2.38
425	0.05	-0.08	1.06	5.00	-17.88	-2.01
426	0.05	-0.09	1.08	3.36	-20.75	-0.98
427	0.04	-0.10	1.10	1.95	-21.06	-0.06
428	0.05	-0.10	1.11	1.83	-19.59	1.04
429	0.05	-0.11	1.11	2.44	-17.58	2.01
430	0.06	-0.11	1.11	2.32	-15.81	3.60
431	0.07	-0.12	1.12	2.26	-16.42	5.00
432	0.09	-0.13	1.13	2.44	-19.96	7.08
433	0.09	-0.16	1.12	1.46	-25.76	8.85
434	0.07	-0.18	1.13	-1.46	-31.68	9.95
435	0.10	-0.17	1.13	-7.32	-37.54	11.23
436	0.11	-0.17	1.13	-14.28	-46.88	11.54
437	0.13	-0.16	1.12	-22.58	-60.00	11.29
438	0.14	-0.17	1.10	-32.71	-77.45	8.73
439	0.12	-0.17	1.07	-44.62	-97.90	4.76
440	0.11	-0.10	1.07	-56.82	-118.47	-0.18
441	0.09	-0.02	1.08	-64.27	-142.94	-5.31
442	0.06	-0.01	1.05	-62.93	-169.68	-9.95
443	-0.02	-0.02	1.03	-58.90	-193.60	-12.33
444	-0.08	0.01	1.02	-55.97	-212.04	-12.82
445	-0.11	0.04	1.01	-52.31	-227.29	-15.14
446	-0.17	0.03	0.99	-45.10	-242.25	-19.29
447	-0.25	-0.00	0.97	-38.02	-255.07	-19.96
448	-0.32	0.02	0.99	-31.86	-264.95	-16.11
449	-0.40	0.01	0.98	-22.46	-270.32	-10.50
450	-0.50	-0.04	0.94	-12.39	-268.74	-4.52
451	-0.58	-0.08	0.87	-7.39	-260.68	2.56
452	-0.59	-0.11	0.82	-10.13	-249.21	9.40
453	-0.60	-0.07	0.80	-17.15	-239.01	16.60
454	-0.59	-0.05	0.75	-23.13	-229.92	23.07
455	-0.61	-0.04	0.71	-25.27	-224.06	27.16
456	-0.63	-0.01	0.70	-25.57	-219.85	32.65
457	-0.66	0.03	0.67	-22.52	-217.47	34.24
458	-0.68	0.02	0.64	-15.69	-214.48	33.57
459	-0.76	-0.00	0.62	-9.16	-211.79	33.69
460	-0.76	0.03	0.60	-3.36	-207.28	36.50
461	-0.75	0.02	0.55	3.60	-203.61	39.92
462	-0.72	0.04	0.54	9.16	-200.56	39.43
463	-0.82	-0.01	0.50	15.99	-201.23	41.08
464	-0.81	-0.02	0.51	19.23	-197.88	40.89
465	-0.87	-0.01	0.48	25.09	-208.62	38.33
466	-0.95	-0.07	0.43	28.38	-200.99	53.71
467	-0.98	-0.08	0.40	27.53	-185.85	61.22
468	-0.92	-0.08	0.41	25.51	-176.57	59.51
469	-0.82	0.10	0.31	28.32	-186.22	41.87
470	-0.88	-0.09	0.33	34.61	-188.72	57.98
471	-0.97	-0.07	0.31	34.55	-189.45	59.51
472	-0.97	-0.06	0.30	28.08	-187.32	58.72
473	-0.99	-0.02	0.27	29.05	-184.20	64.09
474	-1.00	-0.05	0.21	37.41	-179.63	70.19
