=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.03.01 15:28:11 =~=~=~=~=~=~=~=~=~=~=~=
Inicia captura
151	-0.01	-0.20	0.96	43.27	-35.95	5.98
152	-0.04	-0.22	0.96	37.54	-35.95	4.46
153	-0.08	-0.22	0.97	32.96	-32.47	2.08
154	-0.11	-0.22	0.99	30.15	-25.21	-0.61
155	-0.13	-0.24	0.99	30.27	-15.01	-2.01
156	-0.11	-0.25	0.98	29.54	-5.07	-1.34
157	-0.10	-0.25	0.98	28.14	3.05	-0.85
158	-0.07	-0.27	0.98	26.31	8.79	-0.92
159	-0.04	-0.23	1.00	23.99	11.05	-0.92
160	-0.04	-0.25	1.00	23.86	10.01	-0.98
161	-0.05	-0.28	1.00	23.07	7.63	-0.85
162	-0.05	-0.29	0.99	18.01	6.04	-1.34
163	-0.05	-0.32	0.98	10.31	5.62	-2.81
164	-0.04	-0.30	0.97	0.00	6.16	-4.15
165	-0.04	-0.29	0.98	-9.22	5.74	-5.19
166	-0.04	-0.26	0.98	-15.87	4.27	-6.16
167	-0.03	-0.24	0.99	-18.92	2.44	-6.59
168	-0.04	-0.28	1.00	-20.02	0.18	-6.65
169	-0.04	-0.25	1.00	-22.52	-1.22	-5.13
170	-0.04	-0.27	1.00	-24.17	-3.23	-3.23
171	-0.04	-0.33	0.97	-27.65	-5.74	-0.61
172	-0.06	-0.42	0.95	-38.09	-8.24	1.10
173	-0.06	-0.43	0.94	-57.62	-8.24	1.16
174	-0.05	-0.40	0.93	-83.37	-7.14	0.98
175	-0.05	-0.38	0.95	-109.44	-6.41	0.12
176	-0.05	-0.36	0.96	-135.56	-5.37	-0.92
177	-0.04	-0.34	0.98	-160.71	-3.85	-1.71
178	-0.04	-0.28	0.99	-185.61	-2.50	-1.89
179	-0.04	-0.19	1.00	-208.50	-1.46	-3.17
180	-0.05	-0.12	1.00	-225.77	-1.22	-5.25
181	-0.04	-0.02	0.98	-237.43	-1.28	-8.67
182	-0.03	0.01	0.92	-244.93	-2.87	-13.55
183	-0.04	0.00	0.87	-254.09	-5.13	-18.19
184	0.00	0.14	0.84	-267.76	-7.45	-20.81
185	-0.00	0.23	0.85	-277.34	-12.51	-22.28
186	-0.04	0.19	0.83	-284.30	-20.20	-20.32
187	-0.04	0.25	0.77	-296.57	-25.33	-14.77
188	-0.05	0.25	0.72	-313.78	-27.34	-9.77
189	-0.05	0.33	0.64	-333.80	-27.28	-6.29
190	-0.04	0.49	0.59	-352.29	-26.79	-5.74
191	-0.07	0.67	0.60	-359.25	-25.27	-7.02
192	-0.13	0.71	0.60	-351.75	-23.32	-7.69
193	-0.18	0.67	0.56	-340.64	-17.46	-8.12
194	-0.17	0.67	0.52	-338.62	-7.57	-7.87
195	-0.16	0.65	0.47	-344.36	3.48	-7.20
196	-0.13	0.68	0.39	-357.18	13.98	-7.51
197	-0.15	0.66	0.29	-373.47	23.99	-8.97
198	-0.12	0.75	0.23	-394.53	34.30	-5.31
199	-0.07	0.94	0.19	-413.51	40.77	0.24
200	-0.02	1.05	0.15	-417.36	38.76	6.10
201	-0.00	1.06	0.09	-406.62	28.81	13.24
202	-0.04	0.98	0.02	-392.15	16.60	19.47
203	-0.08	0.83	-0.07	-386.23	5.80	25.70
204	-0.11	0.70	-0.19	-395.51	-1.28	31.56
205	-0.09	0.78	-0.28	-417.72	-6.59	36.50
206	-0.07	0.95	-0.32	-435.79	-13.43	38.64
207	-0.06	1.10	-0.38	-436.77	-23.25	37.54
208	-0.11	1.09	-0.43	-419.31	-32.23	35.71
209	-0.08	1.17	-0.49	-396.00	-36.74	36.87
210	-0.00	1.23	-0.54	-365.84	-45.23	38.51
211	-0.02	1.07	-0.59	-326.29	-55.91	41.50
212	0.01	1.04	-0.58	-291.99	-65.80	49.93
213	-0.06	0.96	-0.62	-258.24	-75.07	55.54
214	-0.12	1.03	-0.60	-227.23	-75.32	62.62
215	-0.11	1.06	-0.61	-194.34	-72.33	66.83
216	-0.17	0.89	-0.65	-157.17	-68.91	64.27
217	-0.20	0.74	-0.71	-136.54	-60.49	60.30
218	-0.20	0.65	-0.76	-133.36	-49.07	53.28
219	-0.21	0.61	-0.78	-137.08	-36.56	45.65
220	-0.14	0.73	-0.78	-143.80	-22.58	39.79
221	-0.11	0.74	-0.79	-139.10	-13.06	36.38
222	-0.06	0.65	-0.81	-123.35	-10.25	39.55
223	0.00	0.65	-0.81	-110.05	-12.76	46.63
224	-0.03	0.64	-0.81	-96.56	-20.32	52.31
225	-0.13	0.61	-0.80	-82.52	-28.32	53.41
226	-0.22	0.63	-0.83	-77.15	-29.11	50.23
227	-0.29	0.59	-0.87	-76.35	-23.13	41.38
228	-0.27	0.65	-0.84	-79.22	-12.82	32.96
229	-0.29	0.60	-0.84	-79.71	-5.25	26.49
230	-0.24	0.66	-0.82	-79.10	0.06	24.78
231	-0.25	0.73	-0.79	-75.13	5.00	25.94
232	-0.22	0.76	-0.79	-63.23	7.93	27.89
233	-0.19	0.71	-0.78	-47.00	8.91	29.42
234	-0.19	0.66	-0.78	-35.89	8.85	28.08
235	-0.18	0.62	-0.77	-30.58	6.77	23.50
236	-0.21	0.61	-0.74	-28.14	2.93	16.72
237	-0.25	0.64	-0.71	-25.02	-0.79	9.58
238	-0.26	0.60	-0.70	-20.26	-4.46	4.94
239	-0.27	0.58	-0.68	-17.15	-6.84	2.32
240	-0.27	0.60	-0.70	-18.68	-6.96	2.69
241	-0.24	0.65	-0.72	-19.47	-5.74	5.00
242	-0.23	0.61	-0.74	-16.48	-5.49	5.74
243	-0.24	0.55	-0.76	-12.88	-5.43	4.70
244	-0.20	0.56	-0.78	-13.12	-4.64	3.23
245	-0.21	0.60	-0.78	-11.11	-2.81	0.12
246	-0.19	0.60	-0.79	-3.72	-0.67	-2.38
247	-0.13	0.57	-0.80	5.19	-0.61	-1.95
248	-0.12	0.52	-0.81	11.90	-2.87	-1.22
249	-0.13	0.53	-0.81	14.59	-5.19	-1.16
250	-0.16	0.57	-0.82	16.97	-5.92	-2.44
251	-0.18	0.60	-0.83	22.22	-4.09	-3.66
252	-0.16	0.63	-0.83	31.07	-0.43	-3.48
253	-0.15	0.60	-0.86	41.87	3.23	-3.66
254	-0.13	0.57	-0.88	50.42	7.45	-4.64
255	-0.08	0.61	-0.88	54.50	11.78	-7.45
256	-0.06	0.66	-0.88	59.20	13.55	-12.08
257	-0.05	0.73	-0.88	66.41	12.33	-17.64
258	-0.06	0.79	-0.86	77.27	8.97	-22.71
259	-0.08	0.91	-0.84	93.14	4.33	-26.73
260	-0.13	1.02	-0.82	117.00	0.92	-30.03
261	-0.20	1.08	-0.79	150.63	0.49	-32.41
262	-0.23	1.10	-0.77	190.00	3.85	-34.24
263	-0.21	1.04	-0.77	229.80	8.79	-35.83
264	-0.19	0.98	-0.74	262.33	13.98	-36.93
265	-0.18	0.94	-0.71	285.95	18.25	-37.60
266	-0.17	0.78	-0.71	299.99	21.12	-37.35
267	-0.16	0.81	-0.62	299.13	24.29	-32.65
268	-0.18	1.03	-0.54	295.65	29.42	-30.94
269	-0.21	1.21	-0.50	309.20	34.18	-35.83
270	-0.19	1.26	-0.54	340.21	39.49	-42.18
271	-0.12	1.12	-0.62	373.54	44.19	-45.10
272	-0.06	0.85	-0.63	395.20	44.13	-38.57
273	-0.08	0.61	-0.56	393.92	38.39	-22.52
274	-0.10	0.65	-0.44	371.52	33.63	-2.38
275	-0.07	0.92	-0.35	347.05	28.20	17.09
276	-0.10	1.14	-0.27	340.45	24.23	33.20
277	-0.12	1.34	-0.21	356.08	24.54	43.15
278	-0.16	1.39	-0.17	390.81	26.67	48.40
279	-0.15	1.39	-0.14	433.84	33.14	49.38
280	-0.15	1.26	-0.13	473.14	41.56	44.49
281	-0.19	1.01	-0.10	496.46	49.93	36.38
282	-0.19	0.72	-0.08	495.30	55.11	29.91
283	-0.17	0.38	0.09	467.65	55.97	23.50
284	-0.22	0.29	0.29	418.76	57.25	16.17
285	-0.29	0.39	0.45	367.61	57.07	7.20
286	-0.32	0.52	0.53	333.50	58.84	-1.28
287	-0.28	0.62	0.56	319.52	65.06	-4.52
288	-0.19	0.72	0.54	321.72	70.62	-1.40
289	-0.06	0.74	0.49	335.51	71.90	5.80
290	-0.01	0.56	0.45	350.46	67.26	13.79
291	0.01	0.31	0.46	351.32	58.84	20.69
292	0.03	0.17	0.57	332.28	45.96	24.66
293	-0.03	0.04	0.71	304.38	28.93	26.67
294	-0.09	-0.06	0.83	270.94	14.47	28.63
295	-0.13	-0.05	0.92	234.74	6.41	29.79
296	-0.14	0.01	0.98	201.66	4.39	27.65
297	-0.18	0.06	1.00	177.12	8.79	22.09
298	-0.17	0.17	1.01	162.78	17.15	15.26
299	-0.14	0.15	0.98	158.81	25.02	7.81
300	-0.12	0.08	0.95	157.04	31.13	2.26
301	-0.08	0.08	0.94	151.25	34.42	-1.28
302	-0.06	0.05	0.95	145.94	34.00	-3.05
303	-0.07	-0.07	0.94	141.54	30.40	-1.59
304	-0.05	-0.16	0.96	127.81	27.34	3.17
305	-0.04	-0.17	0.98	104.61	24.84	7.93
306	-0.03	-0.11	1.00	79.77	20.94	9.77
307	-0.01	-0.01	1.02	62.07	15.99	9.58
308	-0.02	0.05	1.03	56.46	11.29	7.26
309	-0.03	0.12	1.02	61.40	9.22	4.39
310	-0.02	0.16	1.00	75.62	8.79	1.46
311	-0.04	0.02	0.97	92.90	7.51	-1.34
312	-0.06	-0.11	0.96	100.46	6.90	-2.62
313	-0.07	-0.23	0.96	93.44	8.67	-3.42
314	-0.08	-0.27	0.97	74.16	13.55	-3.85
315	-0.06	-0.25	0.98	49.44	19.47	-3.05
316	-0.03	-0.18	1.01	27.89	23.80	-0.49
317	0.00	-0.10	1.03	15.01	24.66	1.71
318	0.03	-0.07	1.03	12.08	22.22	2.50
319	0.02	-0.08	1.02	15.44	16.48	1.53
320	0.03	-0.03	1.02	21.24	9.09	0.55
321	0.01	-0.06	1.00	30.03	-0.06	-0.92
322	-0.03	-0.13	0.99	37.84	-7.45	-1.22
323	-0.05	-0.16	0.98	38.76	-12.21	0.06
324	-0.05	-0.19	0.98	33.81	-14.34	0.92
325	-0.06	-0.20	0.98	25.76	-13.79	1.16
326	-0.05	-0.19	0.99	15.50	-11.29	0.55
327	-0.04	-0.17	1.00	5.74	-8.79	-0.55
328	-0.04	-0.14	1.02	-0.79	-6.47	-1.28
329	-0.04	-0.14	1.04	-3.23	-5.07	-1.77
330	-0.05	-0.13	1.05	-2.93	-3.54	-1.65
331	-0.05	-0.09	1.06	-0.79	-2.20	-0.24
332	-0.04	-0.09	1.06	4.76	-2.26	1.59
333	-0.05	-0.12	1.05	11.05	-3.60	2.81
334	-0.05	-0.16	1.04	15.01	-4.15	3.30
335	-0.04	-0.20	1.03	13.92	-4.27	3.48
336	-0.04	-0.24	1.02	7.39	-4.27	3.48
337	-0.03	-0.26	1.01	-3.91	-3.91	2.69
338	-0.04	-0.29	1.02	-18.98	-3.11	1.16
339	-0.05	-0.31	1.03	-36.80	-1.22	-0.06
340	-0.04	-0.30	1.03	-56.88	1.16	-0.61
341	-0.03	-0.28	1.03	-76.97	2.93	-0.92
342	-0.03	-0.25	1.02	-96.01	3.30	-0.73
343	-0.03	-0.21	1.00	-113.16	2.08	-0.43
344	-0.05	-0.24	0.98	-129.64	0.98	-0.37
345	-0.04	-0.16	0.96	-148.80	0.49	-0.61
346	-0.01	-0.06	0.94	-165.89	-0.61	-3.11
347	-0.01	-0.00	0.93	-175.60	-3.66	-7.87
348	-0.03	0.04	0.91	-180.79	-7.69	-13.61
349	-0.03	0.06	0.89	-184.51	-12.08	-18.62
350	-0.05	-0.06	0.82	-192.14	-16.30	-21.18
351	-0.06	-0.07	0.77	-212.46	-18.92	-21.00
352	-0.06	-0.07	0.74	-245.00	-20.45	-20.75
353	-0.05	-0.01	0.70	-282.96	-22.22	-19.53
354	-0.04	0.10	0.65	-321.53	-23.99	-17.64
355	-0.02	0.24	0.61	-355.47	-25.45	-16.54
356	-0.01	0.47	0.63	-381.59	-27.28	-18.43
357	-0.03	0.64	0.64	-388.98	-29.79	-22.16
358	-0.09	0.72	0.63	-378.36	-32.10	-23.68
359	-0.18	0.69	0.60	-363.46	-30.70	-19.78
360	-0.21	0.69	0.54	-353.94	-24.11	-12.08
361	-0.18	0.69	0.45	-352.66	-13.61	-4.21
362	-0.15	0.63	0.36	-359.74	-3.17	1.95
363	-0.07	0.76	0.28	-377.44	3.91	6.04
364	0.01	0.91	0.23	-392.64	3.85	5.68
365	0.04	1.08	0.22	-394.23	-2.99	4.15
366	-0.02	1.13	0.21	-382.32	-13.12	3.30
367	-0.07	1.16	0.17	-360.41	-23.07	3.78
368	-0.10	1.00	0.10	-336.79	-29.60	5.98
369	-0.16	0.81	0.00	-327.58	-30.58	10.99
370	-0.12	0.87	-0.06	-337.46	-29.54	16.85
371	-0.11	0.93	-0.12	-347.90	-30.09	17.76
372	-0.12	0.99	-0.20	-351.68	-33.08	15.87
373	-0.10	1.01	-0.27	-347.96	-38.70	14.28
374	-0.14	0.89	-0.31	-344.48	-44.37	14.47
375	-0.13	0.90	-0.38	-346.92	-49.87	16.78
376	-0.13	0.95	-0.40	-351.20	-52.25	17.03
377	-0.18	1.06	-0.42	-347.29	-51.33	13.49
378	-0.22	1.11	-0.45	-332.28	-45.41	7.02
379	-0.18	1.08	-0.51	-307.86	-35.28	-0.61
380	-0.13	1.01	-0.59	-282.59	-25.76	-5.62
381	-0.04	1.04	-0.63	-258.42	-19.59	-8.54
382	-0.03	1.01	-0.67	-227.05	-18.68	-7.14
383	-0.05	0.99	-0.71	-192.63	-19.90	2.26
384	-0.06	0.93	-0.75	-161.93	-20.87	16.85
385	-0.04	0.76	-0.76	-135.38	-21.36	31.19
386	-0.00	0.69	-0.77	-123.23	-19.84	40.95
387	0.02	0.72	-0.77	-119.81	-17.94	42.79
388	0.01	0.75	-0.78	-117.80	-17.94	40.53
389	-0.04	0.74	-0.75	-114.62	-19.47	40.41
390	-0.13	0.73	-0.73	-110.66	-19.59	40.65
391	-0.24	0.73	-0.74	-106.63	-13.85	38.27
392	-0.28	0.69	-0.76	-101.44	-3.05	37.05
393	-0.19	0.72	-0.78	-99.91	10.13	36.07
394	-0.12	0.78	-0.77	-94.48	18.49	35.10
395	-0.12	0.75	-0.73	-82.03	19.23	35.46
396	-0.16	0.67	-0.70	-70.25	15.63	37.84
397	-0.19	0.63	-0.68	-66.35	11.60	39.12
398	-0.23	0.61	-0.69	-68.79	9.70	37.90
399	-0.23	0.64	-0.70	-74.04	10.13	36.01
400	-0.22	0.69	-0.70	-78.37	11.54	32.65
401	-0.25	0.62	-0.73	-76.72	12.02	29.48
402	-0.24	0.58	-0.76	-74.89	11.78	29.17
403	-0.21	0.60	-0.76	-75.99	12.51	30.82
404	-0.20	0.62	-0.76	-72.33	11.11	32.65
405	-0.20	0.60	-0.77	-63.48	6.65	35.77
406	-0.21	0.54	-0.77	-54.20	1.22	37.96
407	-0.19	0.51	-0.79	-45.78	-5.07	39.49
408	-0.21	0.47	-0.78	-37.48	-13.24	39.61
409	-0.29	0.39	-0.76	-28.08	-22.03	39.12
410	-0.30	0.40	-0.77	-23.44	-27.65	36.80
411	-0.32	0.38	-0.79	-21.00	-30.82	30.03
412	-0.28	0.42	-0.80	-22.03	-30.21	20.14
413	-0.26	0.39	-0.83	-23.86	-28.26	7.69
414	-0.25	0.39	-0.84	-27.77	-25.45	0.18
415	-0.22	0.52	-0.84	-34.67	-19.71	-2.01
416	-0.23	0.57	-0.81	-39.18	-12.45	-1.71
417	-0.18	0.66	-0.84	-42.36	-5.86	1.71
418	-0.09	0.80	-0.88	-38.57	-1.22	5.43
419	-0.02	0.73	-0.87	-23.80	1.46	7.51
420	0.00	0.63	-0.90	-10.80	-4.70	7.63
421	-0.06	0.58	-0.92	-4.15	-13.06	7.57
422	-0.11	0.63	-0.92	-2.38	-17.46	7.20
423	-0.16	0.64	-0.91	4.39	-16.91	5.19
424	-0.19	0.59	-0.88	15.20	-11.84	2.99
425	-0.16	0.58	-0.85	23.32	-4.03	1.22
426	-0.13	0.52	-0.83	31.31	1.65	-0.73
427	-0.15	0.46	-0.82	37.72	3.48	0.18
428	-0.15	0.41	-0.83	38.51	5.13	3.54
429	-0.15	0.42	-0.82	34.18	7.02	6.10
430	-0.16	0.49	-0.79	28.87	8.67	8.36
431	-0.23	0.52	-0.80	28.81	10.50	9.77
432	-0.26	0.57	-0.76	31.13	15.20	8.91
433	-0.19	0.60	-0.79	35.58	20.39	6.96
434	-0.13	0.58	-0.80	46.20	21.67	3.11
435	-0.11	0.61	-0.79	56.58	19.17	-0.12
436	-0.14	0.63	-0.78	70.07	13.85	-0.98
437	-0.17	0.67	-0.78	85.45	8.24	0.61
438	-0.20	0.75	-0.79	102.60	4.88	3.85
439	-0.22	0.84	-0.79	124.51	4.82	5.19
440	-0.23	0.86	-0.79	151.43	6.47	3.60
441	-0.22	0.81	-0.79	177.98	7.87	-0.43
442	-0.21	0.75	-0.78	199.04	8.73	-5.55
443	-0.21	0.78	-0.74	212.65	9.70	-12.51
444	-0.24	0.85	-0.71	225.10	10.38	-22.09
445	-0.27	0.82	-0.70	240.17	11.78	-32.96
446	-0.26	0.79	-0.65	252.01	14.53	-40.41
447	-0.26	0.80	-0.60	258.91	19.35	-45.84
448	-0.27	0.83	-0.63	265.08	26.92	-51.70
449	-0.24	0.82	-0.60	273.01	35.34	-55.18
450	-0.22	0.86	-0.56	279.60	43.21	-53.83
451	-0.19	0.92	-0.54	285.40	50.29	-52.25
452	-0.17	0.86	-0.56	292.54	54.44	-48.28
453	-0.12	0.73	-0.51	292.85	52.86	-37.11
454	-0.09	0.83	-0.39	280.21	48.83	-21.30
455	-0.11	1.04	-0.34	272.34	43.33	-11.54
456	-0.19	1.15	-0.32	279.97	38.15	-7.08
457	-0.22	1.27	-0.26	299.93	36.32	-1.83
458	-0.25	1.41	-0.19	331.05	39.06	3.36
459	-0.26	1.45	-0.18	373.60	44.68	6.53
460	-0.23	1.34	-0.20	414.73	54.57	8.00
461	-0.12	1.03	-0.28	440.55	60.91	10.07
462	-0.01	0.63	-0.21	435.18	61.10	16.78
463	-0.03	0.54	-0.00	393.37	52.43	26.31
464	-0.13	0.69	0.21	341.37	37.72	29.54
465	-0.22	0.87	0.33	308.17	24.41	27.83
466	-0.28	0.91	0.41	301.15	16.30	26.37
467	-0.32	0.98	0.46	310.30	12.08	28.75
468	-0.34	1.05	0.50	332.09	13.00	33.26
469	-0.33	1.08	0.54	365.36	20.39	38.39
470	-0.30	0.98	0.49	402.83	30.88	40.59
471	-0.23	0.70	0.37	430.18	41.63	38.64
472	-0.14	0.34	0.32	429.38	50.29	36.80
473	-0.08	0.04	0.41	394.10	53.10	34.06
474	-0.08	-0.13	0.57	334.66	47.67	28.20
475	-0.09	0.10	0.71	272.16	35.58	21.85
476	-0.15	0.28	0.79	234.99	21.61	19.29
477	-0.24	0.32	0.81	225.04	12.57	24.60
